TITULO                                             | ID/SLUG                                  | URL
Historia de honor                                  | historia-de-honor                        | https://movidex.lat/historia-de-honor/
El primer amor                                     | el-primer-amor                           | https://movidex.lat/el-primer-amor/
Open Season: amigos salvajes                       | open-season-amigos-salvajes              | https://movidex.lat/open-season-amigos-salvajes/
Pasión de gavilanes                                | pasion-de-gavilanes                      | https://movidex.lat/pasion-de-gavilanes/
IntensaMente 2                                     | intensamente-2                           | https://movidex.lat/intensamente-2/
Twinless                                           | twinless                                 | https://movidex.lat/twinless/
El Chapo                                           | el-chapo                                 | https://movidex.lat/el-chapo/
Cassandra                                          | cassandra                                | https://movidex.lat/cassandra/
Ágora: La caída del imperio romano                 | agora-la-caida-del-imperio-romano        | https://movidex.lat/agora-la-caida-del-imperio-romano/
El sueño de Walt                                   | el-sueno-de-walt                         | https://movidex.lat/el-sueno-de-walt/
Transformers Uno                                   | transformers-uno                         | https://movidex.lat/transformers-uno/
Un Mejor Papá                                      | un-mejor-papa                            | https://movidex.lat/un-mejor-papa/
El cliente                                         | el-cliente                               | https://movidex.lat/el-cliente/
La casa de papel: Corea                            | la-casa-de-papel-corea                   | https://movidex.lat/la-casa-de-papel-corea/
Susurros Mortales 2                                | susurros-mortales-2                      | https://movidex.lat/susurros-mortales-2/
Criaturas: Línea de extinción                      | criaturas-linea-de-extincion             | https://movidex.lat/criaturas-linea-de-extincion/
Titanes Del Pacífico                               | titanes-del-pacifico                     | https://movidex.lat/titanes-del-pacifico/
Desaparecidos en la noche                          | desaparecidos-en-la-noche                | https://movidex.lat/desaparecidos-en-la-noche/
Depredador: Tierras salvajes                       | depredador-tierras-salvajes              | https://movidex.lat/depredador-tierras-salvajes/
La calle del terror: La reina del baile            | la-calle-del-terror-la-reina-del-baile   | https://movidex.lat/la-calle-del-terror-la-reina-del-baile/
Asesino: Misión Venganza                           | asesino-mision-venganza                  | https://movidex.lat/asesino-mision-venganza/
Lost                                               | lost                                     | https://movidex.lat/lost/
La casa con un reloj en sus paredes                | la-casa-con-un-reloj-en-sus-paredes      | https://movidex.lat/la-casa-con-un-reloj-en-sus-paredes/
Cloud 9                                            | cloud-9                                  | https://movidex.lat/cloud-9/
El Plan Del Asesino                                | el-plan-del-asesino                      | https://movidex.lat/el-plan-del-asesino/
Metegol                                            | metegol                                  | https://movidex.lat/metegol/
